"Age"	"Temperature"
8.61	-0.699365546628015
8.612	-0.493635218172939
8.614	-0.6267548424674
8.616	-0.650958410520939
8.618	-0.517838786226478
8.62	-0.275803105691094
8.622	-0.6267548424674
8.624	-0.469431650119401
8.626	-0.469431650119401
8.628	-0.48153343414617
8.63	-0.493635218172939
8.632	-0.505737002199709
8.634	-0.227395969584018
8.636	-0.832485170922476
8.638	-0.638856626494169
8.64	-0.445228082065863
8.642	-0.312108457771402
8.644	-0.493635218172939
8.646	-0.48153343414617
8.648	-0.41497362199894
8.65	-0.33631202582494
8.652	-0.287904889717863
8.654	-0.372617377905248
8.656	-0.263701321664325
8.658	-0.0700727772360178
8.66	-0.142683481396633
8.662	-0.130581697369863
8.664	0.111453983165519
8.666	0.0267414949781363
8.668	-0.505737002199709
8.67	-0.699365546628015
8.672	-0.590449490387093
8.674	-0.469431650119401
8.676	-0.469431650119401
8.678	-0.602551274413862
8.68	-0.566245922333554
8.682	-0.529940570253247
8.684	-0.457329866092632
8.686	-0.227395969584018
8.688	-0.227395969584018
8.69	-0.227395969584018
8.692	-0.275803105691094
8.694	-0.566245922333554
8.696	-0.360515593878478
8.698	-0.493635218172939
8.7	-0.469431650119401
8.702	-0.396820945958786
8.704	-0.421024514012324
8.706	-0.0579709932092491
8.708	-0.100327237302941
8.71	-0.142683481396633
8.712	-0.275803105691094
8.714	-0.263701321664325
8.716	-0.505737002199709
8.718	-0.263701321664325
8.72	-0.433126298039093
8.722	-0.469431650119401
8.724	-0.554144138306785
8.726	-0.77197625078863
8.728	-0.505737002199709
8.73	-0.554144138306785
8.732	-0.663060194547708
8.734	-0.396820945958786
8.736	-0.372617377905248
8.738	-0.348413809851709
8.74	-0.396820945958786
8.742	-0.239497753610787
8.744	-0.408922729985555
8.746	-0.493635218172939
8.748	-0.312108457771402
8.75	-0.19109061750371
8.752	-0.106378129316325
8.754	-0.0579709932092491
8.756	0.0751486310852125
8.758	0.0388432790049041
8.76	-0.106378129316325
8.762	-0.166887049450172
8.764	-0.19109061750371
8.766	-0.306057565758017
8.768	-0.421024514012324
8.77	-0.421024514012324
8.772	-0.457329866092632
8.774	-0.251599537637556
8.776	-0.263701321664325
8.778	-0.239497753610787
8.78	-0.0700727772360178
8.782	-0.215294185557248
8.784	-0.154785265423402
8.786	-0.106378129316325
8.788	-0.0942763452895567
8.79	-0.142683481396633
8.792	-0.300006673744633
8.794	-0.324210241798171
8.796	-0.348413809851709
8.798	-0.542042354280016
8.8	-0.433126298039093
8.802	-0.396820945958786
8.804	-0.421024514012324
8.806	-0.493635218172939
8.808	-0.384719161932017
8.81	-0.408922729985555
8.812	-0.542042354280016
8.814	-0.614653058440631
8.816	-0.48153343414617
8.818	-0.6267548424674
8.82	-0.445228082065863
8.822	-0.457329866092632
8.824	-0.572296814346939
8.826	-0.687263762601246
8.828	-0.312108457771402
8.83	-0.227395969584018
8.832	-0.203192401530479
8.834	-0.445228082065863
8.836	-0.360515593878478
8.838	-0.469431650119401
8.84	-0.17898883347694
8.842	-0.384719161932017
8.844	-0.48153343414617
8.846	-0.445228082065863
8.848	-0.312108457771402
8.85	-0.433126298039093
8.852	-0.505737002199709
8.854	-0.499686110186324
8.856	-0.493635218172939
8.858	-0.408922729985555
8.86	-0.227395969584018
8.862	-0.433126298039093
8.864	-0.372617377905248
8.866	-0.227395969584018
8.868	-0.0579709932092491
8.87	-0.19109061750371
8.872	-0.233446861597402
8.874	-0.275803105691094
8.876	-0.312108457771402
8.878	-0.227395969584018
8.88	-0.142683481396633
8.882	-0.602551274413862
8.884	-0.572296814346939
8.886	-0.542042354280016
8.888	-0.445228082065863
8.89	-0.529940570253247
8.892	-0.566245922333554
8.894	-0.602551274413862
8.896	-0.505737002199709
8.898	-0.433126298039093
8.9	-0.360515593878478
8.902	-0.517838786226478
8.904	-0.566245922333554
8.906	-0.529940570253247
8.908	-0.493635218172939
8.91	-0.457329866092632
8.912	-0.436756833247124
8.914	-0.417393978804294
8.916	-0.396820945958786
8.918	-0.542042354280016
8.92	-0.554144138306785
8.922	-0.566245922333554
8.924	-0.517838786226478
8.926	-0.554144138306785
8.928	-0.590449490387093
8.93	-0.421024514012324
8.932	-0.427075406025709
8.934	-0.433126298039093
8.936	-0.650958410520939
8.938	-0.360515593878478
8.94	-0.396820945958786
8.942	-0.433126298039093
8.944	-0.263701321664325
8.946	-0.260070786456294
8.948	-0.255230072845587
8.95	-0.251599537637556
8.952	-0.249179180832202
8.954	-0.245548645624171
8.956	-0.227395969584018
8.958	-0.154785265423402
8.96	-0.493635218172939
8.962	-0.6267548424674
8.964	-0.529940570253247
8.966	-0.699365546628015
8.968	-0.396820945958786
8.97	-0.759874466761861
8.972	-0.650958410520939
8.974	-0.542042354280016
8.976	-0.48153343414617
8.978	-0.421024514012324
8.98	-0.239497753610787
8.982	-0.203192401530479
8.984	-0.384719161932017
8.986	-0.590449490387093
8.988	-0.33631202582494
8.99	-0.554144138306785
8.992	-0.445228082065863
8.994	-0.300006673744633
8.996	-0.142683481396633
8.998	-0.263701321664325
9	-0.130581697369863
9.002	-0.0700727772360178
9.004	-0.360515593878478
9.006	-0.348413809851709
9.008	-0.566245922333554
9.01	-0.457329866092632
9.012	-0.263701321664325
9.014	-0.275803105691094
9.016	-0.224975612778664
9.018	-0.172937941463556
9.02	0.329286095647365
9.022	0.0872504151119819
9.024	0.184064687326134
9.026	0.111453983165519
9.028	0.0388432790049041
9.03	0.0146397109513652
9.032	0.0811995230985964
9.034	0.147759335245828
9.036	-0.17898883347694
9.038	0.0751486310852125
9.04	0.0509450630316736
9.042	0.0267414949781363
9.044	-0.0458692091824797
9.046	-0.118479913343095
9.048	-0.33631202582494
9.05	-0.48153343414617
9.052	-0.360515593878478
9.054	-0.408922729985555
9.056	-0.457329866092632
9.058	-0.372617377905248
9.06	-0.384719161932017
9.062	-0.142683481396633
9.064	-0.324210241798171
9.066	-0.154785265423402
9.068	-0.233446861597402
9.07	-0.312108457771402
9.072	-0.421024514012324
9.074	-0.384719161932017
9.076	-0.396820945958786
9.078	-0.517838786226478
9.08	-0.487584326159555
9.082	-0.457329866092632
9.084	-0.348413809851709
9.086	-0.396820945958786
9.088	-0.372617377905248
9.09	-0.17898883347694
9.092	-0.384719161932017
9.094	-0.26975221367771
9.096	-0.154785265423402
9.098	-0.0821745612627872
9.1	-0.166887049450172
9.102	-0.154785265423402
9.104	-0.203192401530479
9.106	0.0146397109513652
9.108	-0.0579709932092491
9.11	-0.130581697369863
9.112	-0.239497753610787
9.114	-0.251599537637556
9.116	-0.17898883347694
9.118	0.0146397109513652
9.12	0.0049582837299509
9.122	-0.0035129650887882
9.124	0.0267414949781363
9.126	-0.445228082065863
9.128	-0.300006673744633
9.13	-0.312108457771402
9.132	-0.203192401530479
9.134	-0.0579709932092491
9.136	-0.142683481396633
9.138	-0.203192401530479
9.14	-0.106378129316325
9.142	0.00253792692459734
9.144	0.0388432790049041
9.146	-0.00956385710217212
9.148	-0.312108457771402
9.15	-0.154785265423402
9.152	-0.142683481396633
9.154	-0.17898883347694
9.156	-0.088225453276172
9.158	-0.073703312444049
9.16	-0.0579709932092491
9.162	-0.19109061750371
9.164	0.0509450630316736
9.166	0.129606659205674
9.168	0.208268255379673
9.17	-0.0700727772360178
9.172	-0.215294185557248
9.174	-0.215294185557248
9.176	-0.215294185557248
9.178	-0.566245922333554
9.18	-0.384719161932017
9.182	-0.469431650119401
9.184	-0.354464701865094
9.186	-0.239497753610787
9.188	-0.300006673744633
9.19	-0.348413809851709
9.192	-0.33631202582494
9.194	-0.324210241798171
9.196	-0.33631202582494
9.198	-0.215294185557248
9.2	-0.221345077570633
9.202	-0.227395969584018
9.204	-0.263701321664325
9.206	-0.348413809851709
9.208	-0.433126298039093
9.21	-0.517838786226478
9.212	-0.602551274413862
9.214	-0.638856626494169
9.216	-0.493635218172939
9.218	-0.505737002199709
9.22	-0.517838786226478
9.222	-0.590449490387093
9.224	-0.529940570253247
9.226	-0.469431650119401
9.228	-0.408922729985555
9.23	-0.360515593878478
9.232	-0.300006673744633
9.234	-0.287904889717863
9.236	-0.275803105691094
9.238	-0.263701321664325
9.24	-0.215294185557248
9.242	-0.33631202582494
9.244	-0.239497753610787
9.246	-0.239497753610787
9.248	-0.17898883347694
9.25	-0.118479913343095
9.252	-0.33631202582494
9.254	-0.469431650119401
9.256	-0.445228082065863
9.258	-0.602551274413862
9.26	-0.517838786226478
9.262	-0.511787894213093
9.264	-0.505737002199709
9.266	-0.590449490387093
9.268	-0.614653058440631
9.27	-0.360515593878478
9.272	-0.554144138306785
9.274	-0.457329866092632
9.276	-0.408922729985555
9.278	-0.360515593878478
9.28	-0.19109061750371
9.282	-0.300006673744633
9.284	-0.19109061750371
9.286	-0.203192401530479
9.288	-0.251599537637556
9.29	-0.19109061750371
9.292	-0.130581697369863
9.294	-0.166887049450172
9.296	-0.360515593878478
9.298	-0.529940570253247
9.3	-0.0579709932092491
9.302	-0.300006673744633
9.304	-0.293955781731248
9.306	-0.287904889717863
9.308	-0.300006673744633
9.31	-0.227395969584018
9.312	-0.372617377905248
9.314	-0.142683481396633
9.316	-0.166887049450172
9.318	-0.12453080535648
9.32	-0.0821745612627872
9.322	-0.130581697369863
9.324	0.00253792692459734
9.326	0.0509450630316736
9.328	-0.203192401530479
9.33	-0.263701321664325
9.332	-0.233446861597402
9.334	-0.203192401530479
9.336	-0.300006673744633
9.338	-0.300006673744633
9.34	-0.457329866092632
9.342	-0.542042354280016
9.344	-0.445228082065863
9.346	-0.372617377905248
9.348	-0.300006673744633
9.35	-0.360515593878478
9.352	-0.154785265423402
9.354	-0.300006673744633
9.356	-0.251599537637556
9.358	-0.19109061750371
9.36	-0.130581697369863
9.362	-0.0700727772360178
9.364	-0.0458692091824797
9.366	-0.0458692091824797
9.368	-0.154785265423402
9.37	0.00253792692459734
9.372	-0.300006673744633
9.374	-0.26975221367771
9.376	-0.239497753610787
9.378	-0.215294185557248
9.38	-0.33631202582494
9.382	-0.421024514012324
9.384	-0.166887049450172
9.386	-0.433126298039093
9.388	-0.0821745612627872
9.39	-0.142683481396633
9.392	-0.203192401530479
9.394	-0.215294185557248
9.396	-0.033767425155711
9.398	-0.106378129316325
9.4	-0.00956385710217212
9.402	0.135657551219058
9.404	-0.033767425155711
9.406	-0.130581697369863
9.408	-0.215294185557248
9.41	-0.324210241798171
9.412	-0.384719161932017
9.414	-0.445228082065863
9.416	-0.251599537637556
9.418	-0.384719161932017
9.42	-0.300006673744633
9.422	-0.360515593878478
9.424	-0.48153343414617
9.426	-0.33631202582494
9.428	-0.384719161932017
9.43	-0.529940570253247
9.432	-0.445228082065863
9.434	-0.33631202582494
9.436	-0.239497753610787
9.438	-0.372617377905248
9.44	0.0206906029647507
9.442	-0.033767425155711
9.444	-0.154785265423402
9.446	-0.0942763452895567
9.448	-0.396820945958786
9.45	-0.19109061750371
9.452	-0.445228082065863
9.454	-0.300006673744633
9.456	-0.445228082065863
9.458	-0.542042354280016
9.46	-0.287904889717863
9.462	-0.360515593878478
9.464	-0.263701321664325
9.466	-0.287904889717863
9.468	-0.263701321664325
9.47	-0.445228082065863
9.472	-0.287904889717863
9.474	-0.396820945958786
9.476	-0.142683481396633
9.478	-0.11242902132971
9.48	-0.0942763452895567
9.482	-0.17898883347694
9.484	-0.00956385710217212
9.486	-0.142683481396633
9.488	-0.166887049450172
9.49	0.0751486310852125
9.492	-0.348413809851709
9.494	-0.300006673744633
9.496	-0.457329866092632
9.498	-0.408922729985555
9.5	-0.360515593878478
9.502	-0.457329866092632
9.504	-0.287904889717863
9.506	-0.360515593878478
9.508	-0.312108457771402
9.51	-0.239497753610787
9.512	-0.239497753610787
9.514	-0.00956385710217212
9.516	-0.033767425155711
9.518	-0.0579709932092491
9.52	0.196166471352904
9.522	0.105403091152135
9.524	0.0146397109513652
9.526	-0.408922729985555
9.528	-0.324210241798171
9.53	-0.445228082065863
9.532	-0.372617377905248
9.534	-0.433126298039093
9.536	-0.457329866092632
9.538	-0.396820945958786
9.54	-0.312108457771402
9.542	-0.324210241798171
9.544	-0.203192401530479
9.546	-0.287904889717863
9.548	-0.287904889717863
9.55	-0.0821745612627872
9.552	-0.19109061750371
9.554	-0.0458692091824797
9.556	0.0206906029647507
9.558	0.0872504151119819
9.56	-0.00956385710217212
9.562	0.0146397109513652
9.564	-0.142683481396633
9.566	-0.0579709932092491
9.568	-0.300006673744633
9.57	-0.408922729985555
9.572	-0.312108457771402
9.574	-0.312108457771402
9.576	-0.142683481396633
9.578	-0.287904889717863
9.58	-0.263701321664325
9.582	-0.142683481396633
9.584	-0.215294185557248
9.586	-0.106378129316325
9.588	0.00253792692459734
9.59	-0.106378129316325
9.592	0.0872504151119819
9.594	-0.0700727772360178
9.596	0.135657551219058
9.598	0.317184311620595
9.6	0.25667539148675
9.602	0.196166471352904
9.604	0.220370039406441
9.606	-0.0579709932092491
9.608	-0.275803105691094
9.61	-0.360515593878478
9.612	-0.378668269918632
9.614	-0.396820945958786
9.616	-0.457329866092632
9.618	-0.433126298039093
9.62	-0.542042354280016
9.622	-0.118479913343095
9.624	-0.33631202582494
9.626	-0.215294185557248
9.628	-0.0942763452895567
9.63	-0.033767425155711
9.632	-0.033767425155711
9.634	0.0146397109513652
9.636	0.0146397109513652
9.638	0.0146397109513652
9.64	-0.106378129316325
9.642	-0.275803105691094
9.644	-0.033767425155711
9.646	-0.0942763452895567
9.648	-0.300006673744633
9.65	-0.033767425155711
9.652	-0.106378129316325
9.654	0.0267414949781363
9.656	-0.17898883347694
9.658	-0.0700727772360178
9.66	-0.142683481396633
9.662	-0.185039725490325
9.664	-0.227395969584018
9.666	-0.0821745612627872
9.668	-0.0458692091824797
9.67	0.0267414949781363
9.672	-0.033767425155711
9.674	-0.0942763452895567
9.676	-0.00956385710217212
9.678	-0.0216656411289416
9.68	0.25667539148675
9.682	0.135657551219058
9.684	0.0267414949781363
9.686	0.0872504151119819
9.688	-0.0700727772360178
9.69	-0.300006673744633
9.692	-0.142683481396633
9.694	-0.445228082065863
9.696	-0.469431650119401
9.698	-0.324210241798171
9.7	-0.287904889717863
9.702	-0.433126298039093
9.704	-0.239497753610787
9.706	-0.275803105691094
9.708	-0.251599537637556
9.71	-0.227395969584018
9.712	-0.0700727772360178
9.714	-0.0458692091824797
9.716	-0.17898883347694
9.718	-0.142683481396633
9.72	0.0267414949781363
9.722	-0.19109061750371
9.724	-0.0821745612627872
9.726	0.0388432790049041
9.728	-0.239497753610787
9.73	-0.239497753610787
9.732	-0.457329866092632
9.734	-0.348413809851709
9.736	-0.408922729985555
9.738	-0.48153343414617
9.74	-0.493635218172939
9.742	-0.421024514012324
9.744	-0.306057565758017
9.746	-0.19109061750371
9.748	0.00253792692459734
9.75	-0.287904889717863
9.752	-0.106378129316325
9.754	-0.0942763452895567
9.756	-0.033767425155711
9.758	-0.106378129316325
9.76	-0.0458692091824797
9.762	0.147759335245828
9.764	0.063046847058443
9.766	0.0993521991387498
9.768	0.123555767192289
9.77	0.0569959550450575
9.772	0.0146397109513652
9.774	-0.118479913343095
9.776	-0.517838786226478
9.778	-0.275803105691094
9.78	-0.275803105691094
9.782	-0.263701321664325
9.784	-0.251599537637556
9.786	-0.0216656411289416
9.788	0.063046847058443
9.79	0.00253792692459734
9.792	0.171962903299367
9.794	-0.118479913343095
9.796	-0.0821745612627872
9.798	0.0267414949781363
9.8	0.0509450630316736
9.802	-0.106378129316325
9.804	0.00253792692459734
9.806	-0.209243293543864
9.808	-0.421024514012324
9.81	-0.0458692091824797
9.812	-0.650958410520939
9.814	-0.408922729985555
9.816	-0.469431650119401
9.818	-0.717518222668169
9.82	-0.215294185557248
9.822	-0.210453471946541
9.824	-0.205612758335833
9.826	-0.200772044725125
9.828	-0.195931331114418
9.83	-0.19109061750371
9.832	0.123555767192289
9.834	-0.033767425155711
9.836	0.0267414949781363
9.838	0.0388432790049041
9.84	-0.0519201011958644
9.842	-0.0821745612627872
9.844	0.0146397109513652
9.846	-0.142683481396633
9.848	0.147759335245828
9.85	-0.287904889717863
9.852	-0.41497362199894
9.854	-0.421024514012324
9.856	-0.348413809851709
9.858	-0.324210241798171
9.86	-0.263701321664325
9.862	-0.215294185557248
9.864	-0.12453080535648
9.866	-0.227395969584018
9.868	-0.17898883347694
9.87	-0.0821745612627872
9.872	-0.130581697369863
9.874	-0.360515593878478
9.876	-0.215294185557248
9.878	0.159861119272595
9.88	-0.0700727772360178
9.882	0.535016424102441
9.884	0.232471823433212
9.886	-0.0942763452895567
9.888	0.196166471352904
9.89	-0.154785265423402
9.892	-0.130581697369863
9.894	-0.239497753610787
9.896	-0.33631202582494
9.898	-0.384719161932017
9.9	-0.372617377905248
9.902	-0.263701321664325
9.904	-0.312108457771402
9.906	-0.263701321664325
9.908	0.0267414949781363
9.91	0.00253792692459734
9.912	-0.118479913343095
9.914	-0.142683481396633
9.916	-0.118479913343095
9.918	-0.106378129316325
9.92	-0.106378129316325
9.922	0.063046847058443
9.924	-0.0579709932092491
9.926	-0.0458692091824797
9.928	-0.166887049450172
9.93	-0.0458692091824797
9.932	-0.203192401530479
9.934	-0.324210241798171
9.936	-0.215294185557248
9.938	-0.203192401530479
9.94	-0.312108457771402
9.942	-0.0942763452895567
9.944	-0.19109061750371
9.946	-0.48153343414617
9.948	-0.215294185557248
9.95	-0.372617377905248
9.952	-0.033767425155711
9.954	-0.19109061750371
9.956	-0.17898883347694
9.958	-0.106378129316325
9.96	-0.0821745612627872
9.962	0.0388432790049041
9.964	0.0509450630316736
9.966	0.0993521991387498
9.968	0.0751486310852125
9.97	-0.0761236692494025
9.972	0.159861119272595
9.974	0.0388432790049041
9.976	0.0509450630316736
9.978	0.135657551219058
9.98	0.111453983165519
9.982	0.171962903299367
9.984	0.159861119272595
9.986	0.0509450630316736
9.988	0.268777175513519
9.99	0.123555767192289
9.992	-0.142683481396633
9.994	0.0388432790049041
9.996	-0.0821745612627872
9.998	0.0933013071253658
10	0.268777175513519
10.002	0.135657551219058
10.004	0.292980743567058
10.006	0.0751486310852125
10.008	0.0872504151119819
10.01	0.268777175513519
10.012	0.280878959540288
10.014	-0.00956385710217212
10.016	0.184064687326134
10.018	-0.287904889717863
10.02	-0.118479913343095
10.022	-0.106378129316325
10.024	-0.227395969584018
10.026	-0.215294185557248
10.028	-0.203192401530479
10.03	-0.17898883347694
10.032	-0.160836157436787
10.034	-0.142683481396633
10.036	-0.0942763452895567
10.038	-0.0821745612627872
10.04	0.0146397109513652
10.042	0.0545755982397039
10.044	0.0957216639307194
10.046	0.135657551219058
10.048	0.0509450630316736
10.05	0.0509450630316736
10.052	0.0206906029647507
10.054	-0.00956385710217212
10.056	0.208268255379673
10.058	-0.106378129316325
10.06	0.0751486310852125
10.062	-0.0156147491155568
10.064	-0.106378129316325
10.066	0.0146397109513652
10.068	0.0146397109513652
10.07	0.0388432790049041
10.072	0.063046847058443
10.074	-0.203192401530479
10.076	-0.122110448551126
10.078	-0.0422386739744485
10.08	0.0388432790049041
10.082	0.0146397109513652
10.084	0.305082527593826
10.086	0.147759335245828
10.088	0.141708443232442
10.09	0.135657551219058
10.092	-0.0458692091824797
10.094	-0.0942763452895567
10.096	0.0751486310852125
10.098	-0.0821745612627872
10.1	-0.239497753610787
