Genus	Status	Min_Age	Max_Age
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	20.44	23.03
Metaxytherium	Extinct	15.97	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	22.4	23.03
Metaxytherium	Extinct	15.97	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	2.588	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	15.97	23.03
Metaxytherium	Extinct	20.44	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	13.82	20.44
Metaxytherium	Extinct	13.82	20.44
Metaxytherium	Extinct	13.82	20.44
Metaxytherium	Extinct	13.82	20.44
Metaxytherium	Extinct	13.82	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	15.97	20.44
Metaxytherium	Extinct	13.6	20.43
Metaxytherium	Extinct	15.97	16.9
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.6	15.97
Metaxytherium	Extinct	13.6	15.97
Metaxytherium	Extinct	13.6	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	11.608	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	11.608	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	11.608	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.6	15.97
Metaxytherium	Extinct	11.608	15.97
Metaxytherium	Extinct	7.246	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	13.82	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	15.97
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	7.246	13.82
Metaxytherium	Extinct	7.246	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.62	13.82
Metaxytherium	Extinct	11.1	13.65
Metaxytherium	Extinct	11.1	13.65
Metaxytherium	Extinct	11.1	13.65
Metaxytherium	Extinct	12.7	13.65
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	10.3	13.6
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	7.246	11.62
Metaxytherium	Extinct	5.333	11.608
Metaxytherium	Extinct	5.333	11.608
Metaxytherium	Extinct	5.333	11.608
Metaxytherium	Extinct	5.333	11.608
Metaxytherium	Extinct	4.9	10.3
Metaxytherium	Extinct	4.9	10.3
Metaxytherium	Extinct	5.333	7.246
Metaxytherium	Extinct	5.333	7.246
Metaxytherium	Extinct	5.333	7.246
Metaxytherium	Extinct	5.333	7.246
Metaxytherium	Extinct	3.2	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.2	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	3.6	5.333
Metaxytherium	Extinct	2.588	5.333
Metaxytherium	Extinct	2.588	3.6
Metaxytherium	Extinct	2.588	3.6
Metaxytherium	Extinct	2.588	3.6
Metaxytherium	Extinct	2.588	3.2
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	15.97	20.44
Miokogia	Extinct	11.62	13.82
Mithridatocetus	Extinct	2.588	23.03
Mithridatocetus	Extinct	11.62	13.82
Mithridatocetus	Extinct	11.608	12.7
Mithridatocetus	Extinct	11.608	12.7
Mithridatocetus	Extinct	7.246	11.62
Mithridatocetus	Extinct	7.246	11.62
Mithridatocetus	Extinct	7.246	11.62
Mithridatocetus	Extinct	7.246	11.62
Mizuhoptera	Extinct	5.333	23.03
Mizuhoptera	Extinct	11.608	15.97
Morenocetus	Extinct	18.2	19.8
Morenocetus	Extinct	2.588	15.97
Nannocetus	Extinct	7.246	11.62
Nannocetus	Extinct	5.333	7.246
Nannocetus	Extinct	3.6	5.333
Nannocetus	Extinct	3.6	5.333
Nannolithax	Extinct	13.82	15.97
Nannolithax	Extinct	13.82	15.97
Nannolithax	Extinct	11.62	13.82
Nannolithax	Extinct	7.246	13.82
Neotherium	Extinct	13.82	15.97
Neotherium	Extinct	13.82	15.97
Neotherium	Extinct	13.82	15.97
Notocetus	Extinct	20.44	23.03
Notocetus	Extinct	15.97	23.03
Notocetus	Extinct	15.97	23.03
Notocetus	Extinct	15.97	23.03
Notocetus	Extinct	5.333	20.44
Odobenocetops	Extinct	5.333	11.62
Odobenocetops	Extinct	5.47	6.35
Odobenocetops	Extinct	5.47	6.35
Odobenocetops	Extinct	5.333	7.246
Ontocetus	Extinct	2.588	23.03
Ontocetus	Extinct	2.588	23.03
Ontocetus	Extinct	2.588	23.03
Ontocetus	Extinct	2.588	23.03
Ontocetus	Extinct	2.588	23.03
Ontocetus	Extinct	11.62	13.82
Ontocetus	Extinct	7.246	11.62
Ontocetus	Extinct	7.246	11.62
Ontocetus	Extinct	5.333	11.608
Ontocetus	Extinct	4.9	10.3
Ontocetus	Extinct	4.9	10.3
Ontocetus	Extinct	4.9	10.3
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	0.0117	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.9	4.9
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	0.0117	5.333
Ontocetus	Extinct	2.588	5.333
Ontocetus	Extinct	3.6	5.333
Ontocetus	Extinct	1.8	4.9
Ontocetus	Extinct	2.588	4.9
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.8	3.2
Ontocetus	Extinct	2.8	3.2
Ontocetus	Extinct	2.8	3.2
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	2.588	3.6
Ontocetus	Extinct	1.806	2.588
Ontocetus	Extinct	0.0117	2.588
Ontocetus	Extinct	0.0117	2.588
Ontocetus	Extinct	0.0117	2.588
Ontocetus	Extinct	1.806	2.588
Ontocetus	Extinct	0.0117	2.588
Ontocetus	Extinct	1.806	2.588
Ontocetus	Extinct	0.781	2.588
Ontocetus	Extinct	0.781	1.806
Ontocetus	Extinct	0.3	1.8
Ontocetus	Extinct	0.126	0.781
Orcopsis	Extinct	5.333	20.44
Orycterocetus	Extinct	5.333	23.03
Orycterocetus	Extinct	5.333	23.03
Orycterocetus	Extinct	5.333	23.03
Orycterocetus	Extinct	5.333	20.44
Orycterocetus	Extinct	15.97	20.44
Orycterocetus	Extinct	5.333	20.44
Orycterocetus	Extinct	15.97	20.44
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	11.62	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	13.82	15.97
Orycterocetus	Extinct	11.62	13.82
Orycterocetus	Extinct	11.62	13.82
Orycterocetus	Extinct	5.333	11.608
Orycterocetus	Extinct	3.6	5.333
Orycterocetus	Extinct	3.6	5.333
Pachyacanthus	Extinct	5.333	23.03
Pachyacanthus	Extinct	5.333	23.03
Pachyacanthus	Extinct	5.333	20.44
Pachyacanthus	Extinct	13.82	15.97
Pachyacanthus	Extinct	13.82	15.97
Pachyacanthus	Extinct	11.62	13.82
Pachyacanthus	Extinct	11.62	13.82
Pachyacanthus	Extinct	11.62	13.82
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Pachyacanthus	Extinct	11.608	12.7
Palaeobalaena	Extinct	13.82	15.97
Palaeobalaena	Extinct	7.246	11.62
Palaeobalaena	Extinct	7.246	11.62
Paleophoca	Extinct	5.333	23.03
Paleophoca	Extinct	11.62	13.82
Paleophoca	Extinct	7.246	11.62
Paleophoca	Extinct	3.9	4.9
Paleophoca	Extinct	2.588	5.333
Paleophoca	Extinct	3.6	5.333
Paleophoca	Extinct	2.588	5.333
Paleophoca	Extinct	2.588	5.333
Pappocetus	Extinct	38	41.3
Pappocetus	Extinct	38	41.3
Pappocetus	Extinct	38	41.3
Parapontoporia	Extinct	7.246	11.62
Parapontoporia	Extinct	5.333	7.246
Parapontoporia	Extinct	3.6	5.333
Parapontoporia	Extinct	2.588	5.333
Parapontoporia	Extinct	2.588	3.6
Parapontoporia	Extinct	2.588	3.6
Parapontoporia	Extinct	2.588	3.6
Parapontoporia	Extinct	1.806	3.6
Parietobalaena	Extinct	2.588	23.03
Parietobalaena	Extinct	5.333	23.03
Parietobalaena	Extinct	15.97	20.44
Parietobalaena	Extinct	15.97	20.44
Parietobalaena	Extinct	14.9	17
Parietobalaena	Extinct	15.97	20.44
Parietobalaena	Extinct	15.97	20.44
Parietobalaena	Extinct	15.1	16.4
Parietobalaena	Extinct	13.82	20.44
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	11.62	15.97
Parietobalaena	Extinct	11.608	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	11.62	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	13.82	15.97
Parietobalaena	Extinct	11.62	13.82
Parietobalaena	Extinct	11.62	13.82
Parietobalaena	Extinct	11.62	13.82
Parietobalaena	Extinct	11.62	13.82
Parietobalaena	Extinct	7.246	11.62
Parietobalaena	Extinct	5.333	11.608
Pelagiarctos	Extinct	13.82	20.44
Pelagiarctos	Extinct	13.82	15.97
Pelagiarctos	Extinct	13.82	15.97
Pelocetus	Extinct	14.9	17
Pelocetus	Extinct	13.82	15.97
Pelocetus	Extinct	13.82	15.97
Pelocetus	Extinct	13.82	15.97
Pelocetus	Extinct	7.246	13.82
Physeterula	Extinct	5.333	23.03
Physeterula	Extinct	15.97	20.44
Physeterula	Extinct	15.97	20.44
Physeterula	Extinct	15.97	20.44
Physeterula	Extinct	15.97	20.44
Physeterula	Extinct	11.62	13.82
Physeterula	Extinct	7.246	11.62
Physeterula	Extinct	5.333	11.608
Physeterula	Extinct	2.588	3.6
Physeterula	Extinct	2.588	3.6
Physeterula	Extinct	0.0117	2.588
Piscobalaena	Extinct	11.62	13.82
Piscobalaena	Extinct	11.62	13.82
Piscobalaena	Extinct	7.3	7.5
Piscobalaena	Extinct	5.47	6.35
Piscolithax	Extinct	7.3	7.5
Piscolithax	Extinct	5.47	6.35
Piscolithax	Extinct	3.6	7.246
Piscolithax	Extinct	5.333	7.246
Piscolithax	Extinct	5.333	7.246
Piscolithax	Extinct	5.333	7.246
Piscophoca	Extinct	7.246	11.62
Piscophoca	Extinct	5.47	6.35
Piscophoca	Extinct	5.333	7.246
Pithanodelphis	Extinct	2.588	11.608
Pithanodelphis	Extinct	3.6	7.246
Pithanotaria	Extinct	7.3	7.6
Pithanotaria	Extinct	7.246	11.62
Pithanotaria	Extinct	7.246	11.62
Pithanotaria	Extinct	7.246	11.62
Pithanotaria	Extinct	7.246	11.62
Pithanotaria	Extinct	3.6	11.608
Pithanotaria	Extinct	3.6	7.246
Pithanotaria	Extinct	5.333	7.246
Placoziphius	Extinct	15.97	23.03
Placoziphius	Extinct	15.97	23.03
Placoziphius	Extinct	13.82	15.97
Plesiocetopsis	Extinct	2.588	23.03
Plesiocetopsis	Extinct	2.588	23.03
Plesiocetopsis	Extinct	11.62	20.44
Plesiocetopsis	Extinct	11.62	15.97
Plesiocetopsis	Extinct	11.62	13.82
Plesiocetopsis	Extinct	11.62	13.82
Plesiocetopsis	Extinct	7.246	11.62
Plesiocetopsis	Extinct	2.588	5.333
Plesiocetus	Extinct	15.97	23.03
Plesiocetus	Extinct	5.333	23.03
Plesiocetus	Extinct	5.333	23.03
Plesiocetus	Extinct	5.333	23.03
Plesiocetus	Extinct	18.2	19.8
Plesiocetus	Extinct	15.97	20.44
Plesiocetus	Extinct	11.62	20.44
Plesiocetus	Extinct	11.62	20.44
Plesiocetus	Extinct	11.62	15.97
Plesiocetus	Extinct	11.62	15.97
Plesiocetus	Extinct	11.62	13.82
Plesiocetus	Extinct	11.62	13.82
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	7.246	11.62
Plesiocetus	Extinct	5.333	11.608
Plesiocetus	Extinct	2.588	5.333
Plesiocetus	Extinct	2.588	5.333
Plesiocetus	Extinct	2.588	5.333
Plesiocetus	Extinct	3.6	5.333
Plesiocetus	Extinct	2.588	5.333
Plesiocetus	Extinct	2.588	5.333
Plesiocetus	Extinct	1.806	2.588
Plesiocetus	Extinct	1.806	2.588
Pliopontos	Extinct	3.6	11.608
Pliopontos	Extinct	5.333	11.608
Pliopontos	Extinct	5.47	6.35
Pliopontos	Extinct	3.9	4.9
Pliopontos	Extinct	3.6	5.333
Pontistes	Extinct	11.62	13.82
Pontistes	Extinct	7.246	11.62
Pontistes	Extinct	5.333	11.608
Potamosiren	Extinct	15.5	16.3
Potamosiren	Extinct	11.608	15.97
Potamosiren	Extinct	11.8	13.8
Potamosiren	Extinct	11.8	13.8
Potamosiren	Extinct	11.8	13.8
Priscodelphinus	Extinct	20.44	23.03
Priscodelphinus	Extinct	15.97	20.44
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	11.62	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	13.82	15.97
Priscodelphinus	Extinct	7.246	11.62
Pristiphoca	Extinct	5.333	23.03
Pristiphoca	Extinct	5.333	23.03
Pristiphoca	Extinct	11.62	13.82
Pristiphoca	Extinct	11.1	13.65
Pristiphoca	Extinct	11.1	13.65
Pristiphoca	Extinct	2.588	3.6
Probalaena	Extinct	2.588	11.608
Probalaena	Extinct	2.588	11.608
Prohalicore	Extinct	2.588	23.03
Prohalicore	Extinct	15.97	20.44
Prosqualodon	Extinct	23.03	28.1
Prosqualodon	Extinct	23.03	28.1
Prosqualodon	Extinct	23.03	28.1
Prosqualodon	Extinct	23.9	25.7
Prosqualodon	Extinct	20.44	23.03
Prosqualodon	Extinct	15.97	23.03
Prosqualodon	Extinct	15.97	23.03
Prosqualodon	Extinct	15.97	20.44
Prosqualodon	Extinct	13.82	15.97
Protosiren	Extinct	37.2	48.6
Protosiren	Extinct	37.2	48.6
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	38	47.8
Protosiren	Extinct	38	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	41.3	47.8
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	38	41.3
Protosiren	Extinct	33.9	38
Protosiren	Extinct	33.9	38
Protosiren	Extinct	33.9	38
Prototherium	Extinct	37.2	48.6
Prototherium	Extinct	37.2	48.6
Prototherium	Extinct	37.2	48.6
Prototherium	Extinct	37.2	48.6
Prototherium	Extinct	38	41.3
Prototherium	Extinct	38	41.3
Prototherium	Extinct	38	41.3
Prototherium	Extinct	38	41.3
Prototherium	Extinct	33.9	38
Prototherium	Extinct	33.9	37.2
Prototherium	Extinct	33.9	37.2
Prototherium	Extinct	23.03	33.9
Rhabdosteus	Extinct	15.97	20.44
Rhabdosteus	Extinct	13.82	15.97
Rhabdosteus	Extinct	13.82	15.97
Rhabdosteus	Extinct	13.82	15.97
Rhabdosteus	Extinct	13.82	15.97
Rhabdosteus	Extinct	13.82	15.97
Ribodon	Extinct	7.246	11.62
Ribodon	Extinct	7.246	11.62
Ribodon	Extinct	5.333	11.608
Rytiodus	Extinct	15.97	23.03
Rytiodus	Extinct	15.97	23.03
Rytiodus	Extinct	20.44	23.03
Rytiodus	Extinct	20.44	23.03
Rytiodus	Extinct	15.97	23.03
Rytiodus	Extinct	5.333	23.03
Rytiodus	Extinct	15.97	23.03
Rytiodus	Extinct	13.82	20.44
Saurocetes	Extinct	7.246	11.62
Saurocetes	Extinct	7.246	11.62
Saurocetes	Extinct	7.246	11.62
Saurocetes	Extinct	7.246	11.62
Saurocetes	Extinct	5.333	11.608
Saurocetes	Extinct	5.333	11.608
Saurocetes	Extinct	6.8	9
Scaldicetus	Extinct	5.333	23.03
Scaldicetus	Extinct	5.333	23.03
Scaldicetus	Extinct	20.44	23.03
Scaldicetus	Extinct	5.333	23.03
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	5.333	20.44
Scaldicetus	Extinct	5.333	20.44
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	5.333	20.44
Scaldicetus	Extinct	15.97	20.44
Scaldicetus	Extinct	11.62	20.44
Scaldicetus	Extinct	15.97	16.9
Scaldicetus	Extinct	13.82	15.97
Scaldicetus	Extinct	11.608	15.97
Scaldicetus	Extinct	11.608	15.97
Scaldicetus	Extinct	13.82	15.97
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	11.62	13.82
Scaldicetus	Extinct	10.3	13.6
Scaldicetus	Extinct	7.246	11.62
Scaldicetus	Extinct	9.3	9.3
Scaldicetus	Extinct	7.246	11.62
Scaldicetus	Extinct	7.246	11.62
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	2.588	11.608
Scaldicetus	Extinct	5.333	11.608
Scaldicetus	Extinct	5.333	11.608
Scaldicetus	Extinct	5.333	11.608
Scaldicetus	Extinct	4.9	10.3
Scaldicetus	Extinct	5.333	7.246
Scaldicetus	Extinct	5.333	7.246
Scaldicetus	Extinct	5.333	7.246
Scaldicetus	Extinct	3.6	5.333
Scaldicetus	Extinct	3.6	5.333
Scaldicetus	Extinct	3.6	5.333
Scaldicetus	Extinct	0.0117	5.333
Scaldicetus	Extinct	2.588	3.6
Scaldicetus	Extinct	1.806	2.588
Scaldicetus	Extinct	1.806	2.588
Scaldicetus	Extinct	1.806	2.588
Scaldicetus	Extinct	1.806	2.588
Scaphokogia	Extinct	7.3	7.5
Scaphokogia	Extinct	5.47	6.35
Schizodelphis	Extinct	20.44	23.03
Schizodelphis	Extinct	20.44	23.03
Schizodelphis	Extinct	15.97	23.03
Schizodelphis	Extinct	2.588	23.03
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	5.333	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	5.333	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.44
Schizodelphis	Extinct	15.97	20.43
Schizodelphis	Extinct	15.97	16.9
Schizodelphis	Extinct	11.608	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	11.608	15.97
Schizodelphis	Extinct	11.608	15.97
Schizodelphis	Extinct	11.608	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	11.62	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	7.246	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	13.82	15.97
Schizodelphis	Extinct	11.62	13.82
