age	sealevel
2.276	-50.5454545454545
2.278	-49.4545454545455
2.28	-82.9090909090909
2.282	-72.5090909090909
2.284	-58.9090909090909
2.286	-66.9090909090909
2.288	-70.5454545454545
2.29	-63.2727272727273
2.292	-34.1818181818182
2.294	-31.2727272727273
2.296	-28.3636363636364
2.298	-9.09090909090909
2.3	-22.5454545454545
2.302	-12.5818181818182
2.304	12
2.306	-26.1818181818182
2.308	-53.8181818181818
2.31	-36.3636363636364
2.312	-18.9090909090909
2.314	-34.6909090909091
2.316	-50.5454545454545
2.318	-52.1454545454546
2.32	-53.6727272727273
2.322	-55.2727272727273
2.324	-50.9090909090909
2.326	-46.5454545454546
2.328	-42.1818181818182
2.33	-44.7272727272727
2.332	-47.2727272727273
2.334	-42.1818181818182
2.336	-51.8545454545455
2.338	-52.8727272727273
2.34	-48.7272727272727
2.342	-38.7636363636364
2.344	-21.8181818181818
2.346	-23.7818181818182
2.348	-15.2727272727273
2.35	-14.5454545454546
2.352	-14.5454545454546
2.354	-24
2.356	-35.2727272727273
2.358	-46.5454545454546
2.36	-72.7272727272727
2.362	-34.9090909090909
2.364	-40.3636363636364
2.366	-45.8181818181818
2.368	-53.0909090909091
2.37	-66.9090909090909
2.372	-58.2545454545455
2.374	-49.6727272727273
2.376	-41.0181818181818
2.378	-32.3636363636364
2.38	-20.5090909090909
2.382	-8.72727272727274
2.384	-12
2.386	-15.2727272727273
2.388	-18.5454545454545
2.39	-21.8181818181818
2.392	-25.0909090909091
2.394	-17.0909090909091
2.396	-9.09090909090909
2.398	9.60000000000001
2.4	-36.7272727272727
2.402	-37.8181818181818
2.404	-46.5454545454546
2.406	-50.9090909090909
2.408	-55.2727272727273
2.41	-30.5454545454545
2.412	-23.2727272727273
2.414	-17.4545454545455
2.416	-11.6363636363636
2.418	-9.45454545454545
2.42	-37.8181818181818
2.422	-32
2.424	-27.1272727272727
2.426	-32
2.428	-42.4
2.43	-60.7272727272727
2.432	-88.7272727272727
2.434	-84.3636363636364
2.436	-90.1818181818182
2.438	-93.8181818181818
2.44	-66.9090909090909
2.442	-51.6363636363636
2.444	-73.4545454545454
2.446	-52.1454545454546
2.448	-31.6363636363636
2.45	-56.7272727272727
2.452	-40.7272727272727
2.454	-24.7272727272727
2.456	-15.6363636363636
2.458	-10.1818181818182
2.46	-5.09090909090908
2.462	-27.6363636363636
2.464	-18.1818181818182
2.466	-17.4545454545455
2.468	4.8
2.47	-11.6363636363636
2.472	-48.7272727272727
2.474	-51.6363636363636
2.476	-54.5454545454545
2.478	-47.2727272727273
2.48	-71.7818181818182
2.482	-93.8181818181818
2.484	-95.2727272727273
2.486	-117.090909090909
2.488	-92
2.49	-70.9090909090909
2.492	-71.2727272727273
2.494	-55.6363636363636
2.496	-50.3272727272727
2.498	-45.0909090909091
2.5	-35.2727272727273
2.502	-34.8363636363636
2.504	-34.4
2.506	-42.9090909090909
2.508	-45.4545454545455
2.51	-19.6363636363636
2.512	-58.1818181818182
2.514	-99.2727272727273
2.516	-85.0909090909091
2.518	-95.2727272727273
2.52	-105.454545454545
2.522	-97.6727272727273
2.524	-92.1454545454546
2.526	-86.5454545454546
2.528	-93.4545454545455
2.53	-82.6909090909091
2.532	-72
2.534	-60.5818181818182
2.536	-52.3636363636364
2.538	-24.3636363636364
2.54	1.99999999999999
2.542	5.2
2.544	0.199999999999996
2.546	-8.72727272727274
2.548	-29.0909090909091
2.55	-25.4545454545455
2.552	-34.1818181818182
2.554	-37.8181818181818
2.556	-35.6363636363637
2.558	-31.2727272727273
2.56	-58.9090909090909
2.562	-44
2.564	-41.4545454545454
2.566	-38.9090909090909
2.568	-26.9090909090909
2.57	-45.0909090909091
2.572	-45.0909090909091
2.574	-14.5454545454546
2.576	-18.5454545454545
2.578	-2.69090909090909
2.58	-21.0909090909091
2.582	-16.2181818181818
2.584	-12.3636363636364
2.586	-12.7272727272727
2.588	-25.0909090909091
2.59	-34.1818181818182
2.592	-54.5454545454545
2.594	-56.7272727272727
2.596	-33.9636363636364
2.598	-51.1272727272727
2.6	-46.5454545454546
2.602	-45.0909090909091
2.604	-64.2181818181818
2.606	-72.7272727272727
2.608	-45.9636363636364
2.61	-45.3090909090909
2.612	-44.5818181818182
2.614	-29.0909090909091
2.616	-28.3636363636364
2.618	-10.9090909090909
2.62	-16.7272727272727
2.622	-36.5818181818182
2.624	-4.72727272727272
2.626	1.19999999999999
2.628	-7.05454545454545
2.63	-31.6363636363636
2.632	-20.5818181818182
2.634	10
2.636	-31.7090909090909
2.638	-7.27272727272728
2.64	-37.6
2.642	-44.6545454545454
2.644	-42.1818181818182
2.646	-70.0363636363636
2.648	-55.6363636363636
2.65	-72.2181818181818
2.652	-51.4181818181818
2.654	-38.7636363636364
2.656	-43.8545454545455
2.658	-42.1818181818182
2.66	-12.5818181818182
2.662	-18.6909090909091
2.664	-24.7272727272727
2.666	-8.14545454545455
2.668	-24.2181818181818
2.67	-11.6363636363636
2.672	-10.9090909090909
2.674	-17.3090909090909
2.676	1.88000000000001
2.678	-7.7090909090909
2.68	-24.7272727272727
2.682	-25.9636363636364
2.684	-33.2363636363636
2.686	-38.0363636363637
2.688	-65.0909090909091
2.69	-77.0909090909091
2.692	-70.6909090909091
2.694	-34.4
2.696	-56.1454545454546
2.698	-49.6727272727273
2.7	-51.8545454545455
2.702	-48.9454545454546
2.704	-64.8727272727273
2.706	-55.6363636363636
2.708	-62.9090909090909
2.71	-74.6909090909091
2.712	-79.4909090909091
2.714	-65.9636363636364
2.716	-78.1818181818182
2.718	-55.2727272727273
2.72	-75.2727272727273
2.722	-93.0909090909091
2.724	-71.7818181818182
2.726	-46.5454545454546
2.728	-48.1454545454545
2.73	-45.6
2.732	-25.2363636363636
2.734	-31.6363636363636
2.736	-26.9090909090909
2.738	-5.09090909090908
2.74	-13.6
2.742	-11.1272727272727
2.744	1.19999999999999
2.746	-4.36363636363637
2.748	0.0799999999999912
2.75	-22.9090909090909
2.752	-22.0363636363636
2.754	-21.8181818181818
2.756	-24.9454545454545
2.758	-11.2
2.76	-31.7818181818182
2.762	-22.5454545454545
2.764	-32.2909090909091
2.766	-33.2363636363636
2.768	-22.4
2.77	-5.09090909090908
2.772	-10.6909090909091
2.774	-9.8181818181818
2.776	1.6
2.778	-11.6363636363636
2.78	1.6
2.782	1.12
2.784	1
2.786	-12.3636363636364
2.788	-7.27272727272728
2.79	-16
2.792	1.6
2.794	-15.4909090909091
2.796	-17.4545454545455
2.798	-44.3636363636364
2.8	-26.5454545454546
2.802	-43.2727272727273
2.804	-49.3090909090909
2.806	-30.7636363636364
2.808	-50.3272727272727
2.81	-10.1818181818182
2.812	-34.3272727272727
2.814	-8.72727272727274
2.816	-39.2727272727273
2.818	-42.5454545454545
2.82	-20.8727272727273
2.822	-15.2727272727273
2.824	-8.72727272727274
2.826	4.8
2.828	-14.5454545454546
2.83	-9.96363636363636
2.832	-17.0909090909091
2.834	-27.2727272727273
2.836	-21.4545454545454
2.838	1.19999999999999
2.84	-31.2727272727273
2.842	-24.8727272727273
2.844	-32.9454545454545
2.846	-32.5818181818182
2.848	-27.2727272727273
2.85	-36
2.852	-42.0363636363636
2.854	-28.7272727272727
2.856	2.8
2.858	-26.0363636363636
2.86	-52.3636363636364
2.862	-9.45454545454545
2.864	-33.4545454545455
2.866	-0.727272727272712
2.868	-10.1818181818182
2.87	-10.9090909090909
2.872	-18.9090909090909
2.874	-15.4181818181818
2.876	-12.3636363636364
2.878	-23.0545454545455
2.88	-16.7272727272727
2.882	-39.4909090909091
2.884	-38.5454545454545
2.886	-35.2727272727273
2.888	-42.9090909090909
2.89	-24
2.892	-25.4545454545455
2.894	-26.7636363636364
2.896	-20.3636363636364
2.898	-29.3818181818182
2.9	-8.36363636363638
2.902	-28.3636363636364
2.904	-11.6363636363636
2.906	-12.1454545454545
2.908	-42.1818181818182
2.91	-6.54545454545454
2.912	-27.6363636363636
2.914	-24.7272727272727
2.916	-11.2727272727273
2.918	-27.6363636363636
2.92	2.59999999999999
2.922	-28.5818181818182
2.924	-39.0545454545455
2.926	-27.6363636363636
2.928	-59.6363636363637
2.93	-28.3636363636364
2.932	-77.8181818181818
2.934	-21.9636363636364
2.936	-31.2727272727273
2.938	-13.8181818181818
2.94	-10.1818181818182
2.942	4.2
2.944	6.19999999999999
2.946	-13.0909090909091
2.948	4.2
2.95	-3.63636363636362
2.952	13.6
2.954	-4.21818181818181
2.956	2.8
2.958	-7.27272727272728
2.96	-5.09090909090908
2.962	-11.4181818181818
2.964	-7.27272727272728
2.966	-21.2363636363636
2.968	-31.2727272727273
2.97	-35.6363636363637
2.972	-39.2727272727273
2.974	-48.7272727272727
2.976	-16.5090909090909
2.978	-47.2727272727273
2.98	-32.7272727272727
2.982	-36.7272727272727
2.984	-20.3636363636364
2.986	-24.3636363636364
2.988	5.2
2.99	-9.23636363636362
2.992	-45.8181818181818
2.994	-11.1272727272727
2.996	-11.6363636363636
2.998	-28.1454545454545
3	-23.6363636363637
3.002	-67.6363636363636
3.004	-45.0909090909091
3.006	-58.1818181818182
3.008	-44.9454545454545
3.01	-47.2727272727273
3.012	-52.3636363636364
3.014	-49.0909090909091
3.016	-46.5454545454546
3.018	-39.7818181818182
3.02	-48.3636363636364
3.022	-42.1818181818182
3.024	-36.3636363636364
3.026	-37.8181818181818
3.028	-33.9636363636364
3.03	-36.3636363636364
3.032	-8.72727272727274
3.034	-25.2363636363636
3.036	-1.67272727272728
3.038	12
3.04	-32.7272727272727
3.042	-21.9636363636364
3.044	-29.8181818181818
3.046	0
3.048	-37.4545454545455
3.05	-45.4545454545455
3.052	-40.9454545454546
3.054	-34.5454545454546
3.056	-12.7272727272727
3.058	-18.1818181818182
3.06	-7.63636363636364
3.062	0.399999999999991
3.064	-14.5454545454546
3.066	-8.21818181818182
3.068	-3.27272727272727
3.07	-30.9090909090909
3.072	-20.5818181818182
3.074	-13.8181818181818
3.076	-2.90909090909091
3.078	-10.9090909090909
3.08	7.59999999999999
3.082	0.600000000000009
3.084	-3.27272727272727
3.086	-23.2727272727273
3.088	1.40000000000001
3.09	-29.4545454545454
3.092	-3.63636363636362
3.094	-45.0909090909091
3.096	3.08
3.098	-23.2727272727273
3.1	-6.90909090909092
3.102	-19.4909090909091
3.104	-1.45454545454546
3.106	-12.8727272727273
3.108	0.399999999999991
3.11	-8.72727272727274
3.112	-16.2181818181818
3.114	-14.5454545454546
3.116	-13.6727272727273
3.118	-12.3636363636364
3.12	-4.00000000000001
3.122	-13.8181818181818
3.124	-31.2727272727273
3.126	-20.1454545454546
3.128	-27.6363636363636
3.13	-24.7272727272727
3.132	-18.1818181818182
3.134	-27.6363636363636
3.136	-33.8181818181818
3.138	-29.6
3.14	-28.2181818181818
3.142	-58.1818181818182
3.144	-10.6909090909091
3.146	-34.9090909090909
3.148	-15.2727272727273
3.15	-2.18181818181817
3.152	-10.5454545454545
3.154	-6.90909090909092
3.156	5.88
3.158	5.12
3.16	-0.290909090909091
3.162	-0.581818181818182
3.164	-2.61818181818182
3.166	2.40000000000001
3.168	-6.54545454545454
3.17	-15.4181818181818
3.172	-24.2181818181818
3.174	-1.45454545454546
3.176	-16.3636363636364
3.178	-10.1818181818182
3.18	-5.09090909090908
3.182	1.6
3.184	3.00000000000001
3.186	1.99999999999999
3.188	-1.96363636363637
3.19	3.80000000000001
3.192	-8.50909090909091
3.194	1.99999999999999
3.196	1.19999999999999
3.198	0.199999999999996
3.2	2.8
3.202	4.68
3.204	6.52
3.206	0
3.208	-11.7818181818182
3.21	5.60000000000001
3.212	-12.1454545454545
3.214	-2.90909090909091
3.216	-4.58181818181819
3.218	5.2
3.22	-9.8181818181818
3.222	-6.32727272727274
3.224	-21.0909090909091
3.226	-1.0909090909091
3.228	-11.4181818181818
3.23	-15.4181818181818
3.232	-13.8181818181818
3.234	-1.67272727272728
3.236	-2.18181818181817
3.238	-11.4909090909091
3.24	-5.09090909090908
3.242	-9.23636363636362
3.244	-5.67272727272726
3.246	-4.87272727272729
3.248	1.19999999999999
3.25	-1.45454545454546
3.252	-23.4909090909091
3.254	-28.1454545454545
3.256	-25.4545454545455
3.258	-31.5636363636364
3.26	-18.5454545454545
3.262	-17.4545454545455
3.264	-27.6363636363636
3.266	-22.1818181818182
3.268	-19.4181818181818
3.27	-19.6363636363636
3.272	-27.7818181818182
3.274	-21.6
3.276	-31.4909090909091
3.278	-22.5454545454545
3.28	-26.1818181818182
3.282	-40
3.284	-57.4545454545455
3.286	-35.6363636363637
3.288	-77.0909090909091
3.29	-53.8181818181818
3.292	-74.9090909090909
3.294	-84.7272727272727
3.296	-66.5454545454546
3.298	-83.8545454545454
3.3	-53.0909090909091
3.302	-63.2727272727273
3.304	-58.9090909090909
3.306	-57.4545454545455
3.308	-69.4545454545455
3.31	-44.3636363636364
3.312	-38.1818181818182
3.314	-53.3090909090909
3.316	-31.2727272727273
3.318	-32.5090909090909
3.32	-10.1818181818182
3.322	-21.4545454545454
3.324	-7.56363636363637
3.326	-20.3636363636364
3.328	-25.0909090909091
3.33	-36.3636363636364
3.332	-29.0909090909091
3.334	-23.6363636363637
3.336	-30.5454545454545
3.338	-23.2727272727273
3.34	-26.5454545454546
3.342	-28.8727272727273
3.344	-2.18181818181817
3.346	-32.7272727272727
3.348	-19.6363636363636
3.35	-28.7272727272727
3.352	-9.45454545454545
3.354	-24
3.356	-3.63636363636362
3.358	-18.1818181818182
3.36	-6.76363636363636
3.362	2.59999999999999
3.364	2.40000000000001
3.366	2.2
3.368	-7.27272727272728
3.37	-15.2727272727273
3.372	-41.4545454545454
3.374	-28.3636363636364
3.376	-25.4545454545455
3.378	-22.5454545454545
3.38	-22.5454545454545
3.382	-22.5454545454545
3.384	-25.4545454545455
3.386	-26.9090909090909
3.388	-8.72727272727274
3.39	-7.27272727272728
3.392	-5.81818181818182
3.394	-7.27272727272728
3.396	-8.72727272727274
3.398	-7.7818181818182
3.4	-6.90909090909092
3.402	0.920000000000002
3.404	5.60000000000001
3.406	4
3.408	2.40000000000001
3.41	3.00000000000001
3.412	3.59999999999999
3.414	4.39999999999999
3.416	6.8
3.418	6.99999999999999
3.42	7.2
3.422	0.199999999999996
3.424	-0.727272727272712
3.426	-1.81818181818181
3.428	-4.36363636363637
3.43	-2.18181818181817
3.432	-2.18181818181817
3.434	11.2
3.436	4.8
3.438	6.8
3.44	6
3.442	5.2
3.444	6
3.446	-6.18181818181818
3.448	-23.2727272727273
3.45	-10.9090909090909
3.452	-0.363636363636356
3.454	5.60000000000001
3.456	11.4
3.458	17.2
3.46	-24
3.462	4
3.464	-2.18181818181817
3.466	-21.0909090909091
3.468	-12.7272727272727
3.47	-4.36363636363637
3.472	-2.90909090909091
3.474	-1.45454545454546
3.476	0.399999999999991
3.478	11.6
3.48	4
3.482	12.8
3.484	4.39999999999999
3.486	2.2
3.488	0
3.49	2.40000000000001
3.492	2.92
3.494	3.48
3.496	4
3.498	3.59999999999999
3.5	3.2
3.502	4
3.504	7.59999999999999
3.506	4
3.508	2.40000000000001
3.51	-0.945454545454538
3.512	-6.18181818181818
3.514	-1.30909090909089
3.516	1.99999999999999
3.518	-0.727272727272712
3.52	-2.18181818181817
3.522	8.80000000000001
3.524	1.6
3.526	2.59999999999999
3.528	3.59999999999999
3.53	0
3.532	-6.54545454545454
3.534	10.4
3.536	9.2
3.538	8.00000000000001
3.54	6.8
3.542	3.2
3.544	-21.8181818181818
3.546	-8.36363636363638
3.548	-8.29090909090908
3.55	-8.21818181818182
3.552	-1.59999999999999
3.554	2.8
3.556	-15.6363636363636
3.558	14.8
3.56	1.19999999999999
3.562	8.00000000000001
3.564	14.8
3.566	1.6
3.568	3.2
3.57	3.72
3.572	4.28000000000001
3.574	4.8
3.576	6
3.578	3.59999999999999
3.58	3.2
3.582	-13.0909090909091
3.584	0.799999999999997
3.586	4
3.588	-10.1818181818182
3.59	2.40000000000001
3.592	-2.90909090909091
3.594	-10.1818181818182
3.596	11.6
3.598	8.11999999999999
3.6	5.60000000000001
3.602	6.6
3.604	9.60000000000001
3.606	18.8
3.608	10.4
3.61	1.99999999999999
3.612	7.59999999999999
3.614	3.00000000000001
3.616	-2.90909090909091
3.618	-26.9090909090909
3.62	-14.1818181818182
3.622	-14.5454545454546
3.624	-14.9090909090909
3.626	-18.5454545454545
3.628	-22.1818181818182
3.63	-18.9090909090909
3.632	-15.6363636363636
3.634	-12.3636363636364
3.636	-31.2727272727273
3.638	-15.2727272727273
3.64	-19.2727272727273
3.642	-23.2727272727273
3.644	-12.3636363636364
3.646	3.2
3.648	6
3.65	3.72
3.652	1.48
3.654	-1.45454545454546
3.656	0
3.658	-5.09090909090908
3.66	-10.1818181818182
3.662	-16
3.664	-15.2727272727273
3.666	2.2
3.668	12.8
3.67	-22.5454545454545
3.672	-12.3636363636364
3.674	-38.1818181818182
3.676	-27.4181818181818
3.678	-16.7272727272727
3.68	2.8
3.682	-23.2727272727273
3.684	-0.727272727272712
3.686	2.40000000000001
3.688	7.59999999999999
3.69	10
3.692	6.8
3.694	1.8
3.696	2.31999999999999
3.698	2.8
3.7	5.60000000000001
3.702	-14.5454545454546
3.704	-2.90909090909091
3.706	1.40000000000001
3.708	-2.32727272727273
3.71	-7.27272727272728
3.712	-12.1454545454545
3.714	-17.0909090909091
3.716	-8.72727272727274
3.718	-29.0909090909091
3.72	-1.45454545454546
3.722	-21.8181818181818
3.724	4.39999999999999
3.726	6
3.728	7.59999999999999
3.73	6.40000000000001
3.732	5.2
3.734	4
3.736	2.8
3.738	1.6
3.74	-14.1818181818182
3.742	-31.2727272727273
3.744	-14.7636363636364
3.746	1
3.748	-2.03636363636364
3.75	-5.81818181818182
3.752	-11.1272727272727
3.754	-16.5090909090909
3.756	-21.8181818181818
3.758	-14.6909090909091
3.76	-7.63636363636364
3.762	1.19999999999999
3.764	1
3.766	0.799999999999997
3.768	1.6
3.77	2.40000000000001
3.772	1.6
3.774	0.799999999999997
3.776	3.59999999999999
3.778	-5.09090909090908
3.78	3.4
3.782	9.60000000000001
3.784	4.8
3.786	0
3.788	-6.90909090909092
3.79	-14.3272727272727
3.792	-21.8181818181818
3.794	0.799999999999997
3.796	-2.90909090909091
3.798	-2.18181818181817
3.8	-1.45454545454546
3.802	4.39999999999999
3.804	3.48
3.806	2.59999999999999
3.808	1
3.81	-1.45454545454546
3.812	1.8
3.814	1
3.816	16.8
3.818	-13.0909090909091
3.82	5.2
3.822	2.68000000000001
3.824	0.199999999999996
3.826	-43.6363636363636
3.828	-34.1818181818182
3.83	-24.7272727272727
3.832	-31.2727272727273
3.834	3.2
3.836	-8.72727272727274
3.838	-16.7272727272727
3.84	-15.2727272727273
3.842	-4.00000000000001
3.844	4
3.846	1.99999999999999
3.848	0
3.85	-12.3636363636364
3.852	-24.7272727272727
3.854	-37.0909090909091
3.856	-31.1272727272727
3.858	-25.0909090909091
3.86	-19.1272727272727
3.862	-13.0909090909091
3.864	-6.54545454545454
3.866	-2.18181818181817
3.868	-39.2727272727273
3.87	-32.8727272727273
3.872	-26.5454545454546
3.874	-25.8181818181818
3.876	-25.0909090909091
3.878	-13.0909090909091
3.88	19.2
3.882	-19.6363636363636
3.884	-10.9090909090909
3.886	-2.18181818181817
3.888	1.19999999999999
3.89	-0.727272727272712
3.892	-5.09090909090908
3.894	7.2
3.896	4.8
3.898	-17.4545454545455
3.9	8.4
3.902	1.6
3.904	10.4
3.906	-2.18181818181817
3.908	-0.436363636363621
3.91	0.679999999999993
3.912	1.64
3.914	2.59999999999999
3.916	4.39999999999999
3.918	-4.36363636363637
3.92	-18.9090909090909
3.922	-40.7272727272727
3.924	-24
3.926	-7.27272727272728
3.928	-31.2727272727273
3.93	4.39999999999999
3.932	-18.9090909090909
3.934	6
3.936	10
3.938	14.4
3.94	6.8
3.942	-1.45454545454546
3.944	2.8
3.946	-25.4545454545455
3.948	2.2
3.95	-0.727272727272712
3.952	8.00000000000001
3.954	7.8
3.956	7.59999999999999
3.958	3.59999999999999
3.96	8.4
3.962	4.60000000000001
3.964	0.799999999999997
3.966	-1.45454545454546
3.968	2.59999999999999
3.97	0.879999999999995
3.972	-1.45454545454546
3.974	6.40000000000001
3.976	3.08
3.978	-0.363636363636356
3.98	-9.45454545454545
3.982	-5.81818181818182
3.984	9.60000000000001
3.986	1.92
3.988	-10.5454545454545
3.99	-0.727272727272712
3.992	-30.5454545454545
3.994	-21.0909090909091
3.996	-11.6363636363636
3.998	-2.18181818181817
4	-5.09090909090908
4.002	-7.99999999999999
4.004	1.6
4.006	2.2
4.008	10.8
4.01	7.2
4.012	3.59999999999999
4.014	2.40000000000001
4.016	2.2
4.018	1.99999999999999
4.02	0.399999999999991
4.022	8.80000000000001
4.024	0.799999999999997
4.026	0.600000000000009
4.028	-1.0909090909091
4.03	-3.27272727272727
4.032	-5.81818181818182
4.034	-8.36363636363638
4.036	-18.9090909090909
4.038	-29.4545454545454
4.04	-40
4.042	-29.8181818181818
4.044	9.2
4.046	-16
4.048	-7.63636363636364
4.05	0.399999999999991
4.052	-10.1818181818182
4.054	-3.63636363636362
4.056	1.6
4.058	-9.09090909090909
4.06	-21.0909090909091
4.062	0.799999999999997
4.064	-10.5454545454545
4.066	-22.5454545454545
4.068	-11.1272727272727
4.07	0.120000000000005
4.072	6.40000000000001
4.074	0.199999999999996
4.076	-10.9090909090909
4.078	-12
4.08	-13.0909090909091
4.082	-5.81818181818182
4.084	-10.5454545454545
4.086	-15.2727272727273
4.088	-4.36363636363637
4.09	-2.76363636363635
4.092	-1.0909090909091
4.094	-6.40000000000001
4.096	-11.6363636363636
