feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
Ictitherium__Temperature,-0.0742337786457725,-0.10036557544011673,-0.0041112369349737745,NA,NA,NA
Ictitherium__time,0.013116100649226518,-0.0032576869691610046,0.013236400356809373,NA,NA,NA
Indarctos__taxon,0.02927017399445718,-0.0666536126558761,0.07757972182423568,0.2924966864602318,0.0,0.9839267395134951
Indarctos__BodyMass,0.022629598992508704,-0.028077015796196956,0.03255622879292107,NA,NA,NA
Indarctos__geography,-0.07321811004567504,-0.044038995202436565,0.03460387842029903,NA,NA,NA
Indarctos__Temperature,0.08545797002221729,-0.008823761429866728,0.03702372027810004,NA,NA,NA
Indarctos__time,0.05363348746322122,-0.002315675681969104,0.018680286777385167,NA,NA,NA
Ischyrictis__taxon,0.1879127957144827,0.11303953579011107,0.10851713196899956,0.4741259665453189,0.29381867360122677,0.7051825789026246
Ischyrictis__BodyMass,0.015554668253280956,-0.020135218746735135,0.01744079577241952,NA,NA,NA
Ischyrictis__geography,0.09664304874458796,0.051836008897232534,0.07073153914080658,NA,NA,NA
Ischyrictis__Temperature,-0.1070679916222855,-0.20928229295677855,-0.008833257782828906,NA,NA,NA
Ischyrictis__time,-0.018318955056563703,-0.08536709375017536,0.012587626993544189,NA,NA,NA
Ischyrocyon__taxon,0.2749183817833257,0.024386375933323674,0.13518039134957066,0.5725528804718745,0.02475748196299357,1.2006123620301288
Ischyrocyon__BodyMass,-0.006378657539412285,-0.049029921896496596,0.030104981505844643,NA,NA,NA
Ischyrocyon__geography,0.008897265953697263,-0.05178424820512282,0.03528540054608782,NA,NA,NA
Ischyrocyon__Temperature,-0.08923968721127763,-0.05474555678933282,-0.009152847010717408,NA,NA,NA
Ischyrocyon__time,-0.013473736952830724,-0.018735709808716836,0.009025909702155261,NA,NA,NA
Jourdanictis__taxon,0.19408904167667249,0.002786459760272357,0.11470831887584745,0.5083828480730995,0.21320287898091436,0.7548747710968805
Jourdanictis__BodyMass,0.013173522339622403,-0.020520558778614945,0.0194076958610038,NA,NA,NA
Jourdanictis__geography,0.0787761127739875,0.014902579110344935,0.05799445612749569,NA,NA,NA
Jourdanictis__Temperature,-0.09118154484567535,-0.09769274109692244,-0.0051331309010461635,NA,NA,NA
Jourdanictis__time,-0.020133565911104635,-0.04938479976142536,0.013466496129640187,NA,NA,NA
Kolponomos__taxon,0.2011196272897994,-0.024333718850037826,0.09850404754446623,0.23643641979995578,0.0,0.5735807278899248
Kolponomos__BodyMass,-0.004191650127506847,-0.027010954573945156,0.01835070640151744,NA,NA,NA
Kolponomos__geography,0.10362660022356276,-0.0026086970946891178,0.059342909208185884,NA,NA,NA
Kolponomos__Temperature,-0.17259477689675204,-0.0629627002603414,0.005706231673221208,NA,NA,NA
Kolponomos__time,-0.06624694672264987,-0.032992989987331967,0.018539941265550194,NA,NA,NA
Kretzoiarctos__taxon,0.1551407984796369,-0.021836078465164045,0.09748167883017991,0.4195125607397165,0.2039400139605997,0.7021191212572957
Kretzoiarctos__BodyMass,0.0027316758843060067,-0.03870510871890634,0.023167320986125506,NA,NA,NA
Kretzoiarctos__geography,0.12364687311812282,0.020972533919976562,0.07204322645978718,NA,NA,NA
Kretzoiarctos__Temperature,-0.10280259879575027,-0.08576638075036873,-0.0022160148006671854,NA,NA,NA
Kretzoiarctos__time,-0.003993182652813072,-0.024574026751882878,0.00996762461751554,NA,NA,NA
Laphyctis__taxon,0.30804983162066124,0.09054047058695269,0.1456410784647865,0.29545838824521364,0.1948315030612391,0.47586277235866403
Laphyctis__BodyMass,0.02193420904987372,-0.0059924906737746355,0.016789044772006042,NA,NA,NA
Laphyctis__geography,0.09104273641355258,0.0008545295293320177,0.05102882463444769,NA,NA,NA
Laphyctis__Temperature,-0.23809072935958409,-0.1594490818071078,-0.0278849551265354,NA,NA,NA
